subject,accuracy
1,92.50
2,78.33
3,61.67
4,49.17
5,79.17
6,70.83
7,75.00
8,83.33
9,75.00
10,55.83
11,58.33
12,61.67
13,68.33
14,75.83
15,86.67
16,70.00
17,85.00
18,78.33
19,37.50
20,71.67
21,55.00
22,80.00
23,65.83
24,69.17
25,86.67
26,51.67
27,68.33
28,85.83
29,65.83
30,95.83

mean_accuracy,71.28
std_accuracy,13.53
train_time_s,11.43
