subject,accuracy
1,90.00
2,75.00
3,63.33
4,50.00
5,76.67
6,72.50
7,75.00
8,87.50
9,75.00
10,56.67
11,59.17
12,63.33
13,70.00
14,78.33
15,87.50
16,70.00
17,75.83
18,78.33
19,39.17
20,73.33
21,52.50
22,80.83
23,67.50
24,70.00
25,90.00
26,48.33
27,65.83
28,84.17
29,68.33
30,95.00

mean_accuracy,71.31
std_accuracy,13.33
train_time_s,10.76
