subject,accuracy
1,90.83
2,75.00
3,45.83
4,33.33
5,69.17
6,67.50
7,59.17
8,85.83
9,66.67
10,45.83
11,45.83
12,52.50
13,58.33
14,72.50
15,74.17
16,65.83
17,72.50
18,70.00
19,32.50
20,54.17
21,52.50
22,78.33
23,64.17
24,53.33
25,73.33
26,39.17
27,56.67
28,87.50
29,63.33
30,89.17

mean_accuracy,63.17
std_accuracy,15.79
train_time_s,64.43
