subject,accuracy
1,94.17
2,72.50
3,55.00
4,35.00
5,70.83
6,74.17
7,69.17
8,71.67
9,62.50
10,50.00
11,45.00
12,49.17
13,43.33
14,63.33
15,79.17
16,53.33
17,74.17
18,71.67
19,34.17
20,55.83
21,42.50
22,79.17
23,54.17
24,49.17
25,72.50
26,28.33
27,59.17
28,79.17
29,55.00
30,93.33

mean_accuracy,61.22
std_accuracy,16.74
train_time_s,14.31
avg_epoch_time_s,0.3056
early_stopped_epoch,34
mean_inference_time_per_trial_s,0.000043
