subject,accuracy
1,93.33
2,74.17
3,49.17
4,30.83
5,70.00
6,69.17
7,64.17
8,75.00
9,69.17
10,42.50
11,37.50
12,56.67
13,50.00
14,66.67
15,84.17
16,55.83
17,75.00
18,71.67
19,35.83
20,48.33
21,50.00
22,77.50
23,57.50
24,37.50
25,64.17
26,35.83
27,60.00
28,84.17
29,65.00
30,91.67

mean_accuracy,61.42
std_accuracy,17.13
train_time_s,13.94
avg_epoch_time_s,0.2903
early_stopped_epoch,35
mean_inference_time_per_trial_s,0.000023
