subject,accuracy
1,96.67
2,77.50
3,49.17
4,33.33
5,73.33
6,67.50
7,60.00
8,75.83
9,66.67
10,55.83
11,43.33
12,52.50
13,50.00
14,69.17
15,85.00
16,51.67
17,80.83
18,67.50
19,30.00
20,43.33
21,50.83
22,85.83
23,57.50
24,32.50
25,66.67
26,35.83
27,59.17
28,90.83
29,60.83
30,91.67

mean_accuracy,62.03
std_accuracy,18.46
train_time_s,90.49
avg_epoch_time_s,0.8960
early_stopped_epoch,94
mean_inference_time_per_trial_s,0.000105
