subject,accuracy
1,85.83
2,68.33
3,44.17
4,25.00
5,51.67
6,50.00
7,55.00
8,51.67
9,58.33
10,36.67
11,30.83
12,41.67
13,37.50
14,60.00
15,72.50
16,57.50
17,71.67
18,60.00
19,25.83
20,58.33
21,36.67
22,65.00
23,54.17
24,33.33
25,69.17
26,33.33
27,55.00
28,76.67
29,58.33
30,56.67

mean_accuracy,52.69
std_accuracy,15.55
train_time_s,38.63
avg_epoch_time_s,0.3773
early_stopped_epoch,99
mean_inference_time_per_trial_s,0.000033
