subject,accuracy
1,98.33
2,65.00
3,43.33
4,36.67
5,67.50
6,64.17
7,68.33
8,73.33
9,62.50
10,45.83
11,40.00
12,52.50
13,46.67
14,63.33
15,68.33
16,51.67
17,72.50
18,69.17
19,32.50
20,58.33
21,48.33
22,71.67
23,52.50
24,37.50
25,79.17
26,34.17
27,50.83
28,83.33
29,58.33
30,80.00

mean_accuracy,59.19
std_accuracy,16.09
train_time_s,51.11
