subject,accuracy
1,88.33
2,67.50
3,57.50
4,42.50
5,78.33
6,63.33
7,73.33
8,74.17
9,65.00
10,54.17
11,40.83
12,53.33
13,52.50
14,65.00
15,74.17
16,55.00
17,74.17
18,69.17
19,42.50
20,61.67
21,51.67
22,74.17
23,50.83
24,54.17
25,75.83
26,44.17
27,56.67
28,76.67
29,54.17
30,87.50

mean_accuracy,62.61
std_accuracy,13.17
train_time_s,11.45
