subject,accuracy
1,91.67
2,67.50
3,51.67
4,41.67
5,74.17
6,68.33
7,69.17
8,78.33
9,63.33
10,50.83
11,45.00
12,53.33
13,50.83
14,66.67
15,81.67
16,58.33
17,72.50
18,72.50
19,36.67
20,57.50
21,48.33
22,77.50
23,54.17
24,50.83
25,75.83
26,40.83
27,60.00
28,74.17
29,56.67
30,89.17

mean_accuracy,62.64
std_accuracy,14.40
train_time_s,15.07
