subject,accuracy
1,99.17
2,72.50
3,51.67
4,35.00
5,79.17
6,70.00
7,65.83
8,77.50
9,63.33
10,47.50
11,48.33
12,54.17
13,55.83
14,60.00
15,77.50
16,62.50
17,71.67
18,69.17
19,34.17
20,45.00
21,53.33
22,81.67
23,50.83
24,34.17
25,75.83
26,39.17
27,57.50
28,85.83
29,55.83
30,90.83

mean_accuracy,62.17
std_accuracy,17.04
train_time_s,90.58
