subject,accuracy
1,55.00
2,34.17
3,43.33
4,23.33
5,34.17
6,47.50
7,31.67
8,50.83
9,20.00
10,60.83
11,30.83
12,23.33
13,42.50
14,58.33
15,60.83
16,40.00
17,49.17
18,37.50
19,28.33
20,36.67
21,30.83
22,50.00
23,22.50
24,78.33
25,53.33
26,28.33
27,41.67
28,50.83
29,61.67
30,51.67

mean_accuracy,42.58
std_accuracy,14.18
train_time_s,13.03
