subject,accuracy
1,82.50
2,58.33
3,60.00
4,41.67
5,71.67
6,62.50
7,55.83
8,83.33
9,59.17
10,67.50
11,48.33
12,44.17
13,61.67
14,78.33
15,86.67
16,53.33
17,74.17
18,62.50
19,30.83
20,45.00
21,46.67
22,69.17
23,34.17
24,83.33
25,72.50
26,40.83
27,55.00
28,85.00
29,76.67
30,84.17

mean_accuracy,62.50
std_accuracy,16.29
train_time_s,12.91
