subject,accuracy
1,32.50
2,30.83
3,24.17
4,31.67
5,24.17
6,22.50
7,45.00
8,30.83
9,24.17
10,26.67
11,24.17
12,27.50
13,30.00
14,29.17
15,45.00
16,34.17
17,28.33
18,18.33
19,15.83
20,65.00
21,23.33
22,28.33
23,42.50
24,40.83
25,43.33
26,22.50
27,40.83
28,39.17
29,24.17
30,18.33

mean_accuracy,31.11
std_accuracy,10.41
train_time_s,22.02
avg_epoch_time_s,0.5431
early_stopped_epoch,29
mean_inference_time_per_trial_s,0.000027
