subject,accuracy
1,90.83
2,75.83
3,71.67
4,50.83
5,80.00
6,72.50
7,68.33
8,85.83
9,73.33
10,72.50
11,50.83
12,54.17
13,61.67
14,80.83
15,91.67
16,56.67
17,85.00
18,78.33
19,29.17
20,60.83
21,54.17
22,80.83
23,54.17
24,75.83
25,85.00
26,48.33
27,70.00
28,87.50
29,70.00
30,93.33

mean_accuracy,70.33
std_accuracy,15.43
train_time_s,22.43
avg_epoch_time_s,0.5533
early_stopped_epoch,29
mean_inference_time_per_trial_s,0.000029
