subject,accuracy
1,77.50
2,49.17
3,53.33
4,39.17
5,59.17
6,65.00
7,49.17
8,75.83
9,49.17
10,65.83
11,39.17
12,45.00
13,55.83
14,75.00
15,80.00
16,43.33
17,66.67
18,50.83
19,28.33
20,51.67
21,45.00
22,66.67
23,35.00
24,80.83
25,69.17
26,30.83
27,55.83
28,75.83
29,71.67
30,77.50

mean_accuracy,57.58
std_accuracy,15.56
train_time_s,22.29
avg_epoch_time_s,0.5504
early_stopped_epoch,29
mean_inference_time_per_trial_s,0.000028
