subject,accuracy
1,84.17
2,64.17
3,60.00
4,45.00
5,70.83
6,70.00
7,57.50
8,84.17
9,62.50
10,73.33
11,45.00
12,50.00
13,59.17
14,83.33
15,85.00
16,49.17
17,77.50
18,65.83
19,31.67
20,53.33
21,47.50
22,72.50
23,42.50
24,80.00
25,79.17
26,38.33
27,60.83
28,81.67
29,75.00
30,84.17

mean_accuracy,64.44
std_accuracy,15.71
train_time_s,22.28
avg_epoch_time_s,0.5496
early_stopped_epoch,29
mean_inference_time_per_trial_s,0.000029
