subject,accuracy
1,95.83
2,81.67
3,58.33
4,40.83
5,83.33
6,72.50
7,65.00
8,90.83
9,68.33
10,57.50
11,50.00
12,61.67
13,69.17
14,70.83
15,84.17
16,60.83
17,87.50
18,68.33
19,30.00
20,54.17
21,54.17
22,85.00
23,59.17
24,50.83
25,83.33
26,51.67
27,69.17
28,88.33
29,66.67
30,94.17

mean_accuracy,68.44
std_accuracy,16.44
train_time_s,319.92
avg_epoch_time_s,3.1884
early_stopped_epoch,96
mean_inference_time_per_trial_s,0.000104
