subject,accuracy
1,96.67
2,66.67
3,50.83
4,40.00
5,72.50
6,69.17
7,62.50
8,80.00
9,61.67
10,46.67
11,45.83
12,55.00
13,54.17
14,73.33
15,75.83
16,55.83
17,75.00
18,69.17
19,33.33
20,62.50
21,45.83
22,77.50
23,53.33
24,44.17
25,78.33
26,39.17
27,60.00
28,88.33
29,62.50
30,87.50

mean_accuracy,62.78
std_accuracy,15.91
train_time_s,51.27
avg_epoch_time_s,0.5008
early_stopped_epoch,100
mean_inference_time_per_trial_s,0.000035
