subject,accuracy
1,92.50
2,88.33
3,63.33
4,50.83
5,80.00
6,74.17
7,80.00
8,87.50
9,74.17
10,57.50
11,54.17
12,55.83
13,66.67
14,75.83
15,82.50
16,60.83
17,83.33
18,66.67
19,35.00
20,68.33
21,52.50
22,82.50
23,64.17
24,65.00
25,79.17
26,50.00
27,66.67
28,83.33
29,64.17
30,91.67

mean_accuracy,69.89
std_accuracy,14.15
train_time_s,11.03
avg_epoch_time_s,0.4437
early_stopped_epoch,13
mean_inference_time_per_trial_s,0.000028
