subject,accuracy
1,93.33
2,78.33
3,55.83
4,44.17
5,80.83
6,80.83
7,70.83
8,80.00
9,71.67
10,49.17
11,47.50
12,61.67
13,66.67
14,79.17
15,80.83
16,60.83
17,80.00
18,70.00
19,33.33
20,67.50
21,55.00
22,80.00
23,62.50
24,60.83
25,82.50
26,39.17
27,60.00
28,87.50
29,63.33
30,93.33

mean_accuracy,67.89
std_accuracy,15.55
train_time_s,20.94
avg_epoch_time_s,0.4400
early_stopped_epoch,35
mean_inference_time_per_trial_s,0.000024
