subject,accuracy
1,93.33
2,88.33
3,63.33
4,44.17
5,79.17
6,74.17
7,77.50
8,89.17
9,73.33
10,60.00
11,54.17
12,60.00
13,64.17
14,72.50
15,90.83
16,67.50
17,84.17
18,70.00
19,33.33
20,70.83
21,52.50
22,86.67
23,65.00
24,69.17
25,80.00
26,48.33
27,65.00
28,84.17
29,62.50
30,95.00

mean_accuracy,70.61
std_accuracy,15.18
train_time_s,34.39
avg_epoch_time_s,0.4411
early_stopped_epoch,66
mean_inference_time_per_trial_s,0.000048
