subject,accuracy
1,96.67
2,79.17
3,47.50
4,33.33
5,75.83
6,72.50
7,59.17
8,89.17
9,62.50
10,49.17
11,51.67
12,53.33
13,58.33
14,75.00
15,80.00
16,61.67
17,77.50
18,66.67
19,36.67
20,54.17
21,49.17
22,78.33
23,65.00
24,56.67
25,78.33
26,39.17
27,60.83
28,91.67
29,65.00
30,94.17

mean_accuracy,65.28
std_accuracy,16.87
train_time_s,72.93
avg_epoch_time_s,0.7204
early_stopped_epoch,99
mean_inference_time_per_trial_s,0.000035
