subject,accuracy
1,96.67
2,81.67
3,60.83
4,42.50
5,78.33
6,78.33
7,70.00
8,80.00
9,69.17
10,54.17
11,52.50
12,63.33
13,63.33
14,74.17
15,80.00
16,62.50
17,75.00
18,75.00
19,25.00
20,60.00
21,60.00
22,87.50
23,62.50
24,65.00
25,86.67
26,45.83
27,65.83
28,91.67
29,64.17
30,93.33

mean_accuracy,68.83
std_accuracy,15.86
train_time_s,116.64
avg_epoch_time_s,2.9691
early_stopped_epoch,29
mean_inference_time_per_trial_s,0.000039
