subject,accuracy
1,26.67
2,30.83
3,23.33
4,32.50
5,22.50
6,25.83
7,39.17
8,23.33
9,23.33
10,26.67
11,17.50
12,30.83
13,32.50
14,19.17
15,37.50
16,30.00
17,26.67
18,22.50
19,18.33
20,50.83
21,23.33
22,25.83
23,34.17
24,46.67
25,44.17
26,28.33
27,35.83
28,35.83
29,21.67
30,20.83

mean_accuracy,29.22
std_accuracy,8.42
train_time_s,13.31
