subject,accuracy
1,61.67
2,51.67
3,25.00
4,27.50
5,51.67
6,62.50
7,58.33
8,58.33
9,46.67
10,30.00
11,52.50
12,43.33
13,40.00
14,57.50
15,57.50
16,55.83
17,55.83
18,44.17
19,33.33
20,85.00
21,39.17
22,55.83
23,68.33
24,40.83
25,76.67
26,25.83
27,55.83
28,58.33
29,35.83
30,84.17

mean_accuracy,51.31
std_accuracy,15.68
train_time_s,13.15
