subject,accuracy
1,94.17
2,78.33
3,62.50
4,42.50
5,80.83
6,71.67
7,76.67
8,83.33
9,75.00
10,63.33
11,50.83
12,68.33
13,56.67
14,71.67
15,83.33
16,57.50
17,80.83
18,70.83
19,30.00
20,61.67
21,54.17
22,85.83
23,60.00
24,59.17
25,81.67
26,47.50
27,65.83
28,90.83
29,64.17
30,93.33

mean_accuracy,68.75
std_accuracy,15.42
train_time_s,15.75
avg_epoch_time_s,0.3917
early_stopped_epoch,28
mean_inference_time_per_trial_s,0.000026
