subject,accuracy
1,95.83
2,79.17
3,57.50
4,36.67
5,78.33
6,71.67
7,68.33
8,85.83
9,66.67
10,55.00
11,40.00
12,58.33
13,62.50
14,73.33
15,80.00
16,57.50
17,82.50
18,72.50
19,30.00
20,43.33
21,50.83
22,86.67
23,47.50
24,33.33
25,78.33
26,48.33
27,63.33
28,91.67
29,61.67
30,95.00

mean_accuracy,65.06
std_accuracy,18.50
train_time_s,161.88
avg_epoch_time_s,2.0127
early_stopped_epoch,70
mean_inference_time_per_trial_s,0.000099
