subject,accuracy
1,89.17
2,75.83
3,55.00
4,40.83
5,81.67
6,78.33
7,72.50
8,83.33
9,75.83
10,57.50
11,41.67
12,62.50
13,65.83
14,78.33
15,83.33
16,65.00
17,84.17
18,67.50
19,32.50
20,65.00
21,55.00
22,81.67
23,55.00
24,44.17
25,80.00
26,47.50
27,63.33
28,90.83
29,69.17
30,89.17

mean_accuracy,67.72
std_accuracy,15.97
train_time_s,15.47
avg_epoch_time_s,0.3960
early_stopped_epoch,26
mean_inference_time_per_trial_s,0.000023
