subject,accuracy
1,95.00
2,75.00
3,46.67
4,42.50
5,78.33
6,77.50
7,73.33
8,78.33
9,65.83
10,54.17
11,46.67
12,60.83
13,61.67
14,70.00
15,78.33
16,60.83
17,73.33
18,63.33
19,30.00
20,49.17
21,61.67
22,83.33
23,48.33
24,37.50
25,73.33
26,46.67
27,61.67
28,95.00
29,60.83
30,92.50

mean_accuracy,64.72
std_accuracy,16.76
train_time_s,135.87
avg_epoch_time_s,2.3229
early_stopped_epoch,48
mean_inference_time_per_trial_s,0.000040
