subject,accuracy
1,91.67
2,84.17
3,65.83
4,49.17
5,81.67
6,70.00
7,69.17
8,87.50
9,76.67
10,60.00
11,51.67
12,60.83
13,69.17
14,77.50
15,86.67
16,67.50
17,85.00
18,75.00
19,36.67
20,57.50
21,54.17
22,82.50
23,54.17
24,68.33
25,83.33
26,51.67
27,60.83
28,90.83
29,66.67
30,95.83

mean_accuracy,70.39
std_accuracy,14.80
train_time_s,16.93
