subject,accuracy
1,95.83
2,82.50
3,59.17
4,40.83
5,80.00
6,69.17
7,58.33
8,85.83
9,70.83
10,56.67
11,50.83
12,58.33
13,67.50
14,70.00
15,84.17
16,68.33
17,81.67
18,68.33
19,29.17
20,45.83
21,55.00
22,84.17
23,55.83
24,51.67
25,84.17
26,51.67
27,62.50
28,88.33
29,71.67
30,96.67

mean_accuracy,67.50
std_accuracy,16.59
train_time_s,277.63
