subject,accuracy
1,95.83
2,82.50
3,60.83
4,43.33
5,79.17
6,72.50
7,63.33
8,89.17
9,72.50
10,55.83
11,51.67
12,60.83
13,70.00
14,77.50
15,83.33
16,69.17
17,79.17
18,68.33
19,28.33
20,56.67
21,61.67
22,85.00
23,58.33
24,59.17
25,85.00
26,51.67
27,68.33
28,93.33
29,69.17
30,95.00

mean_accuracy,69.56
std_accuracy,15.82
train_time_s,113.99
