subject,accuracy
1,88.33
2,80.83
3,59.17
4,46.67
5,81.67
6,75.00
7,69.17
8,86.67
9,76.67
10,59.17
11,48.33
12,63.33
13,70.83
14,79.17
15,79.17
16,65.83
17,85.00
18,75.83
19,40.00
20,56.67
21,55.00
22,80.00
23,60.83
24,57.50
25,89.17
26,46.67
27,55.83
28,89.17
29,70.00
30,95.00

mean_accuracy,69.56
std_accuracy,14.88
train_time_s,19.15
