subject,accuracy
1,91.67
2,72.50
3,53.33
4,42.50
5,71.67
6,74.17
7,65.83
8,84.17
9,72.50
10,52.50
11,50.00
12,60.00
13,65.00
14,75.00
15,84.17
16,65.00
17,78.33
18,72.50
19,33.33
20,61.67
21,56.67
22,76.67
23,63.33
24,40.83
25,74.17
26,46.67
27,55.83
28,85.83
29,65.83
30,94.17

mean_accuracy,66.19
std_accuracy,15.11
train_time_s,12.32
