subject,accuracy
1,90.83
2,77.50
3,60.83
4,45.83
5,75.83
6,75.00
7,71.67
8,82.50
9,70.00
10,57.50
11,55.00
12,57.50
13,62.50
14,77.50
15,86.67
16,65.83
17,78.33
18,68.33
19,42.50
20,71.67
21,49.17
22,77.50
23,58.33
24,66.67
25,81.67
26,46.67
27,60.00
28,84.17
29,65.83
30,92.50

mean_accuracy,68.53
std_accuracy,13.43
train_time_s,11.07
