subject,accuracy
1,95.83
2,84.17
3,57.50
4,47.50
5,83.33
6,80.00
7,71.67
8,90.83
9,70.00
10,55.83
11,48.33
12,65.00
13,69.17
14,76.67
15,81.67
16,67.50
17,81.67
18,75.00
19,30.00
20,61.67
21,55.83
22,84.17
23,58.33
24,57.50
25,84.17
26,46.67
27,66.67
28,95.00
29,70.83
30,94.17

mean_accuracy,70.22
std_accuracy,16.21
train_time_s,219.36
avg_epoch_time_s,4.2844
early_stopped_epoch,41
mean_inference_time_per_trial_s,0.000042
