subject,accuracy
1,95.00
2,81.67
3,64.17
4,48.33
5,81.67
6,75.00
7,74.17
8,86.67
9,76.67
10,60.83
11,54.17
12,63.33
13,66.67
14,78.33
15,89.17
16,67.50
17,85.00
18,75.83
19,32.50
20,68.33
21,58.33
22,85.83
23,65.00
24,62.50
25,81.67
26,53.33
27,71.67
28,89.17
29,68.33
30,93.33

mean_accuracy,71.81
std_accuracy,14.35
train_time_s,36.72
avg_epoch_time_s,0.5431
early_stopped_epoch,56
mean_inference_time_per_trial_s,0.000052
