subject,accuracy
1,96.67
2,65.00
3,56.67
4,35.00
5,68.33
6,70.00
7,64.17
8,73.33
9,61.67
10,53.33
11,46.67
12,47.50
13,66.67
14,73.33
15,68.33
16,41.67
17,69.17
18,70.83
19,30.00
20,42.50
21,51.67
22,69.17
23,41.67
24,42.50
25,78.33
26,44.17
27,59.17
28,84.17
29,56.67
30,90.00

mean_accuracy,60.61
std_accuracy,16.25
train_time_s,88.77
