subject,accuracy
1,90.00
2,61.67
3,51.67
4,42.50
5,59.17
6,69.17
7,64.17
8,71.67
9,65.83
10,55.83
11,49.17
12,50.83
13,59.17
14,68.33
15,65.00
16,51.67
17,74.17
18,63.33
19,27.50
20,60.83
21,48.33
22,65.00
23,49.17
24,65.00
25,67.50
26,40.00
27,59.17
28,78.33
29,55.83
30,89.17

mean_accuracy,60.64
std_accuracy,13.33
train_time_s,13.97
