subject,accuracy
1,81.67
2,51.67
3,31.67
4,25.83
5,45.00
6,51.67
7,50.00
8,64.17
9,43.33
10,40.00
11,41.67
12,40.00
13,40.83
14,60.83
15,62.50
16,51.67
17,56.67
18,54.17
19,26.67
20,67.50
21,48.33
22,42.50
23,56.67
24,52.50
25,51.67
26,25.83
27,35.83
28,56.67
29,64.17
30,60.83

mean_accuracy,49.42
std_accuracy,13.12
train_time_s,26.20
