subject,accuracy
1,88.33
2,60.83
3,54.17
4,42.50
5,66.67
6,67.50
7,64.17
8,72.50
9,64.17
10,52.50
11,52.50
12,55.00
13,58.33
14,70.83
15,73.33
16,44.17
17,70.00
18,67.50
19,29.17
20,61.67
21,49.17
22,70.83
23,56.67
24,56.67
25,71.67
26,39.17
27,61.67
28,77.50
29,64.17
30,89.17

mean_accuracy,61.75
std_accuracy,13.32
train_time_s,12.26
