subject,accuracy
1,88.33
2,56.67
3,46.67
4,33.33
5,59.17
6,65.00
7,55.00
8,63.33
9,54.17
10,38.33
11,39.17
12,48.33
13,57.50
14,65.00
15,60.83
16,49.17
17,65.00
18,60.00
19,30.00
20,57.50
21,46.67
22,63.33
23,54.17
24,46.67
25,67.50
26,40.00
27,54.17
28,75.00
29,55.00
30,81.67

mean_accuracy,55.89
std_accuracy,13.16
train_time_s,58.28
